indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity,indoor_heat_index,outdoor_heat_index,dew_point,temp_discrepancy,humidity_discrepancy,heat_stress_risk,comfort_status,projected_temp_4h
28.49,58.98,30.47,64.81,30.07,34.88,19.68,1.98,5.83,1,High Heat Stress Risk,33.01
27.73,61.23,31.77,69.95,29.18,39.72,19.57,4.04,8.72,0,Optimal Thermal Comfort,32.43
25.83,67.99,30.86,81.73,26.24,41.01,19.46,5.03,13.74,0,Optimal Thermal Comfort,31.04
27.51,72.93,36.52,72.19,30.07,57.77,22.21,9.01,-0.74,1,High Heat Stress Risk,32.41
26.42,53.88,27.14,57.24,26.52,28.05,16.31,0.72,3.36,0,Optimal Thermal Comfort,31.52
29.69,46.96,36.56,58.89,30.17,49.31,17.14,6.87,11.93,1,High Heat Stress Risk,36.65
30.64,48.97,37.07,73.21,31.85,60.93,18.67,6.43,24.24,1,High Heat Stress Risk,36.17
24.01,55.91,26.42,63.37,23.93,27.56,14.66,2.41,7.46,0,Optimal Thermal Comfort,28.91
21.94,57.6,26.61,70.53,21.69,28.25,13.19,4.67,12.93,0,Optimal Thermal Comfort,25.14
20.02,52.38,23.17,60.07,19.45,23.11,9.97,3.15,7.69,0,Optimal Thermal Comfort,24.3
28.93,45.8,33.56,68.87,29.1,44.77,16.06,4.63,23.07,0,Optimal Thermal Comfort,34.75
22.81,56.3,30.48,51.69,22.62,32.08,13.65,7.67,-4.61,0,Optimal Thermal Comfort,28.03
18.82,64.27,24.41,73.48,18.44,24.83,11.92,5.59,9.21,0,Optimal Thermal Comfort,22.47
28.48,69.44,33.85,65.75,31.54,44.26,22.33,5.37,-3.69,1,High Heat Stress Risk,31.34
36.47,55.03,39.68,44.73,46.89,50.26,25.95,3.21,-10.3,1,High Heat Stress Risk,41.94
26.98,56.84,27.76,67.57,27.84,29.92,17.68,0.78,10.73,0,Optimal Thermal Comfort,30.67
30.19,50.42,33.91,59.96,31.4,41.91,18.73,3.72,9.54,1,High Heat Stress Risk,34.54
27.31,61.61,34.29,67.97,28.62,46.74,19.27,6.98,6.36,0,Optimal Thermal Comfort,32.55
26.62,51.39,27.31,59.1,27.14,28.41,15.76,0.69,7.71,0,Optimal Thermal Comfort,30.4
30.49,69.16,32.27,99.0,36.04,55.04,24.18,1.78,29.84,1,High Heat Stress Risk,34.71
25.9,39.68,30.39,46.24,25.58,31.02,11.13,4.49,6.56,0,Optimal Thermal Comfort,29.66
28.02,57.5,29.95,69.83,29.21,34.88,18.83,1.93,12.33,0,Optimal Thermal Comfort,31.98
28.22,65.76,30.6,69.39,30.51,36.38,21.19,2.38,3.63,1,High Heat Stress Risk,33.65
24.46,64.3,27.69,75.01,24.64,30.69,17.27,3.23,10.71,0,Optimal Thermal Comfort,28.12
30.77,95.66,31.83,99.0,46.01,52.73,29.99,1.06,3.34,1,High Heat Stress Risk,35.16
26.34,66.37,28.29,71.79,27.61,31.51,19.56,1.95,5.42,0,Optimal Thermal Comfort,30.24
24.13,49.45,29.95,71.59,23.89,35.3,12.88,5.82,22.14,0,Optimal Thermal Comfort,28.88
29.04,60.81,30.23,78.14,31.23,37.83,20.69,1.19,17.33,1,High Heat Stress Risk,33.92
23.59,39.8,24.11,49.32,23.04,23.86,9.12,0.52,9.52,0,Optimal Thermal Comfort,24.92
27.11,60.99,29.86,52.21,28.3,31.19,18.92,2.75,-8.78,0,Optimal Thermal Comfort,32.36
26.97,51.59,32.85,57.38,27.49,38.24,16.14,5.88,5.79,0,Optimal Thermal Comfort,32.97
31.13,73.44,34.87,99.0,39.05,70.05,25.8,3.74,25.56,1,High Heat Stress Risk,35.57
28.8,55.13,31.94,61.9,30.03,37.51,18.88,3.14,6.77,1,High Heat Stress Risk,32.86
26.9,60.54,31.21,77.31,27.99,40.61,18.61,4.31,16.77,0,Optimal Thermal Comfort,31.24
30.11,54.06,30.29,73.37,31.9,36.65,19.78,0.18,19.31,1,High Heat Stress Risk,34.09
32.28,83.74,37.62,93.88,47.12,82.87,29.17,5.34,10.14,1,High Heat Stress Risk,38.09
29.12,57.98,34.2,60.17,30.92,42.81,19.99,5.08,2.19,1,High Heat Stress Risk,32.79
27.04,84.91,30.3,75.14,30.32,37.17,24.28,3.26,-9.77,1,High Heat Stress Risk,30.75
22.02,72.18,28.53,85.81,22.16,34.6,16.77,6.51,13.63,0,Optimal Thermal Comfort,27.45
22.95,68.03,24.56,70.42,23.08,24.91,16.73,1.61,2.39,0,Optimal Thermal Comfort,25.94
25.84,66.61,32.63,76.43,26.22,45.06,19.14,6.79,9.82,0,Optimal Thermal Comfort,31.67
24.68,66.92,29.24,66.05,24.95,32.5,18.11,4.56,-0.87,0,Optimal Thermal Comfort,29.33
26.29,37.9,29.72,44.41,25.96,29.88,10.79,3.43,6.51,0,Optimal Thermal Comfort,29.39
27.22,58.51,31.37,67.27,28.25,37.74,18.36,4.15,8.76,0,Optimal Thermal Comfort,32.4
29.01,72.56,32.97,83.08,33.24,49.61,23.57,3.96,10.52,1,High Heat Stress Risk,33.87
26.73,61.39,33.74,61.53,27.84,42.09,18.67,7.01,0.14,0,Optimal Thermal Comfort,31.45
28.85,44.44,30.57,61.91,28.87,34.4,15.52,1.72,17.47,0,Optimal Thermal Comfort,33.62
27.25,61.34,29.69,65.37,28.51,33.3,19.15,2.44,4.03,0,Optimal Thermal Comfort,32.06
19.49,83.3,26.08,79.24,19.67,27.79,16.58,6.59,-4.06,1,High Heat Stress Risk,23.93
23.43,77.59,26.26,85.27,23.85,28.45,19.28,2.83,7.68,1,High Heat Stress Risk,28.25
26.45,61.22,32.72,69.98,27.48,42.58,18.36,6.27,8.76,0,Optimal Thermal Comfort,31.66
22.4,73.89,30.51,83.6,22.62,40.45,17.51,8.11,9.71,0,Optimal Thermal Comfort,25.94
29.28,57.42,32.56,76.13,31.1,44.68,19.98,3.28,18.71,1,High Heat Stress Risk,33.81
32.82,40.7,38.58,47.43,33.65,48.77,17.69,5.76,6.73,1,High Heat Stress Risk,40.81
31.63,50.44,33.18,58.05,33.8,39.27,20.06,1.55,7.61,1,High Heat Stress Risk,37.15
26.19,81.54,32.12,81.76,28.11,45.58,22.77,5.93,0.22,1,High Heat Stress Risk,32.78
32.66,58.58,37.32,73.23,38.19,62.07,23.46,4.66,14.65,1,High Heat Stress Risk,39.3
27.56,58.96,32.85,68.84,28.72,42.51,18.8,5.29,9.88,0,Optimal Thermal Comfort,32.67
25.72,58.25,28.43,63.6,25.87,30.58,16.89,2.71,5.35,0,Optimal Thermal Comfort,30.21
24.67,85.8,25.05,80.02,25.43,25.7,22.13,0.38,-5.78,1,High Heat Stress Risk,28.4
25.85,82.32,31.21,99.0,26.64,49.58,22.6,5.36,16.68,1,High Heat Stress Risk,29.23
25.52,89.73,24.98,89.03,26.47,25.86,23.7,-0.54,-0.7,1,High Heat Stress Risk,29.28
27.65,60.01,31.12,64.08,28.95,36.19,19.17,3.47,4.07,0,Optimal Thermal Comfort,33.23
27.61,65.7,33.97,76.88,29.46,50.31,20.6,6.36,11.18,0,Optimal Thermal Comfort,32.26
27.01,43.04,31.65,42.57,27.03,32.23,13.36,4.64,-0.47,0,Optimal Thermal Comfort,32.07
28.66,80.46,37.34,77.76,33.9,65.89,24.95,8.68,-2.7,1,High Heat Stress Risk,34.9
31.52,47.4,38.08,39.97,32.95,43.59,18.95,6.56,-7.43,1,High Heat Stress Risk,36.55
30.61,64.71,33.3,78.62,35.17,48.61,23.19,2.69,13.91,1,High Heat Stress Risk,35.27
21.36,48.28,25.62,52.69,20.81,25.61,9.98,4.26,4.41,0,Optimal Thermal Comfort,24.44
17.3,54.64,21.39,85.09,16.51,21.81,8.07,4.09,30.45,0,Optimal Thermal Comfort,19.89
30.55,51.53,31.11,52.58,32.17,33.34,19.41,0.56,1.05,1,High Heat Stress Risk,34.25
21.81,54.4,23.84,55.99,21.47,23.74,12.19,2.03,1.59,0,Optimal Thermal Comfort,24.71
26.15,55.26,29.06,59.52,26.26,31.06,16.46,2.91,4.26,0,Optimal Thermal Comfort,31.57
22.55,55.15,22.07,65.47,22.3,22.04,13.09,-0.48,10.32,0,Optimal Thermal Comfort,25.17
20.15,72.42,24.46,77.39,20.11,24.98,15.03,4.31,4.97,0,Optimal Thermal Comfort,23.91
29.06,48.19,32.68,61.28,29.52,39.15,16.98,3.62,13.09,1,High Heat Stress Risk,33.58
29.88,64.76,30.24,65.92,33.57,34.62,22.51,0.36,1.16,1,High Heat Stress Risk,35.3
24.81,77.22,29.94,75.36,25.36,36.23,20.54,5.13,-1.86,1,High Heat Stress Risk,30.28
17.15,55.59,23.0,50.6,16.37,22.68,8.19,5.85,-4.99,0,Optimal Thermal Comfort,21.25
24.92,53.03,29.65,44.85,24.85,29.85,14.68,4.73,-8.18,0,Optimal Thermal Comfort,29.6
28.49,59.12,31.94,63.73,30.08,38.09,19.72,3.45,4.61,1,High Heat Stress Risk,33.11
21.38,76.75,26.94,82.99,21.58,29.88,17.12,5.56,6.24,1,High Heat Stress Risk,24.53
27.7,64.43,33.46,68.19,29.47,44.14,20.37,5.76,3.76,0,Optimal Thermal Comfort,34.18
26.94,55.36,31.85,73.19,27.69,41.14,17.22,4.91,17.83,0,Optimal Thermal Comfort,31.15
29.2,68.05,31.5,85.76,32.79,44.93,22.68,2.3,17.71,1,High Heat Stress Risk,34.42
27.45,48.22,32.29,54.21,27.73,36.03,15.52,4.84,5.99,0,Optimal Thermal Comfort,33.09
23.3,70.52,30.25,65.56,23.53,34.56,17.63,6.95,-4.96,0,Optimal Thermal Comfort,27.42
31.55,67.11,34.37,71.36,38.17,48.79,24.69,2.82,4.25,1,High Heat Stress Risk,37.48
26.4,58.15,35.42,62.15,26.61,47.44,17.5,9.02,4.0,0,Optimal Thermal Comfort,32.29
26.9,51.52,29.89,55.09,27.41,31.72,16.05,2.99,3.57,0,Optimal Thermal Comfort,32.68
23.45,50.92,27.73,54.18,23.18,28.51,12.7,4.28,3.26,0,Optimal Thermal Comfort,27.26
25.32,68.69,27.97,72.28,25.7,30.91,19.14,2.65,3.59,0,Optimal Thermal Comfort,28.55
23.64,77.36,28.35,82.96,24.08,33.52,19.44,4.71,5.6,1,High Heat Stress Risk,27.51
26.34,54.03,26.54,57.77,26.44,27.4,16.28,0.2,3.74,0,Optimal Thermal Comfort,30.48
33.5,67.73,36.45,77.79,44.06,61.62,26.69,2.95,10.06,1,High Heat Stress Risk,39.01
21.79,35.91,23.47,47.11,20.96,23.1,6.01,1.68,11.2,0,Optimal Thermal Comfort,25.02
20.87,54.69,25.38,56.36,20.44,25.45,11.4,4.51,1.67,0,Optimal Thermal Comfort,23.25
32.59,61.61,39.08,79.64,39.04,76.83,24.24,6.49,18.03,1,High Heat Stress Risk,38.8
26.2,50.63,31.89,51.78,26.2,34.59,15.14,5.69,1.15,0,Optimal Thermal Comfort,32.46
24.46,50.29,23.2,46.66,24.27,22.79,13.44,-1.26,-3.63,0,Optimal Thermal Comfort,28.29
30.95,53.65,39.85,65.01,33.28,66.43,20.43,8.9,11.36,1,High Heat Stress Risk,37.38
24.7,65.65,29.58,68.02,24.94,33.61,17.83,4.88,2.37,0,Optimal Thermal Comfort,29.57
33.94,59.66,36.35,70.57,41.87,55.93,24.96,2.41,10.91,1,High Heat Stress Risk,39.69
29.58,34.02,34.14,25.0,28.67,32.69,12.05,4.56,-9.02,1,High Heat Stress Risk,35.4
25.15,35.49,29.75,54.43,24.65,31.38,8.8,4.6,18.94,0,Optimal Thermal Comfort,29.91
35.2,54.41,37.86,67.96,43.02,60.29,24.59,2.66,13.55,1,High Heat Stress Risk,40.64
24.7,67.72,29.35,64.97,24.99,32.52,18.32,4.65,-2.75,0,Optimal Thermal Comfort,28.51
29.82,27.66,32.62,25.07,28.43,30.97,9.15,2.8,-2.59,1,High Heat Stress Risk,34.53
28.14,55.75,31.41,76.8,29.18,41.08,18.45,3.27,21.05,0,Optimal Thermal Comfort,33.09
31.95,55.42,34.57,58.39,35.65,43.07,21.89,2.62,2.97,1,High Heat Stress Risk,36.9
32.93,79.35,33.84,81.6,47.55,52.46,28.87,0.91,2.25,1,High Heat Stress Risk,38.24
27.12,57.19,31.66,48.69,28.02,33.46,17.91,4.54,-8.5,0,Optimal Thermal Comfort,32.2
24.14,66.79,29.68,72.66,24.35,34.88,17.57,5.54,5.87,0,Optimal Thermal Comfort,29.22
28.75,63.77,34.13,70.56,31.18,47.52,21.19,5.38,6.79,1,High Heat Stress Risk,34.83
24.42,35.37,30.51,49.23,23.84,31.69,8.11,6.09,13.86,0,Optimal Thermal Comfort,29.06
34.65,71.6,39.6,69.61,49.96,69.57,28.74,4.95,-1.99,1,High Heat Stress Risk,39.61
27.52,64.69,30.49,61.79,29.21,34.2,20.26,2.97,-2.9,0,Optimal Thermal Comfort,31.83
25.61,68.35,31.74,80.24,26.01,43.53,19.34,6.13,11.89,0,Optimal Thermal Comfort,30.4
27.7,98.0,28.78,99.0,34.1,38.53,27.35,1.08,1.0,1,High Heat Stress Risk,30.64
21.88,35.95,24.01,32.66,21.06,23.32,6.11,2.13,-3.29,0,Optimal Thermal Comfort,26.52
23.31,83.56,25.29,99.0,23.88,26.46,20.36,1.98,15.44,1,High Heat Stress Risk,27.21
31.56,58.41,38.25,67.19,35.63,61.33,22.39,6.69,8.78,1,High Heat Stress Risk,37.58
24.5,65.59,30.87,82.28,24.72,41.24,17.62,6.37,16.69,0,Optimal Thermal Comfort,30.15
23.02,61.43,28.34,69.4,22.98,31.25,15.19,5.32,7.97,0,Optimal Thermal Comfort,26.8
29.04,56.7,35.7,46.28,30.61,40.84,19.56,6.66,-10.42,1,High Heat Stress Risk,34.83
31.51,54.88,33.68,62.24,34.62,42.22,21.32,2.17,7.36,1,High Heat Stress Risk,36.48
29.73,66.12,34.73,82.57,33.54,57.03,22.71,5.0,16.45,1,High Heat Stress Risk,34.8
30.78,43.04,34.7,44.83,31.07,38.15,16.75,3.92,1.79,1,High Heat Stress Risk,35.41
24.12,71.38,30.27,76.97,24.45,37.61,18.61,6.15,5.59,0,Optimal Thermal Comfort,29.91
21.6,56.8,25.53,63.98,21.3,25.81,12.66,3.93,7.18,0,Optimal Thermal Comfort,25.15
32.71,47.87,36.02,34.63,35.15,37.45,20.2,3.31,-13.24,1,High Heat Stress Risk,38.64
25.77,56.37,31.22,77.41,25.87,40.68,16.42,5.45,21.04,0,Optimal Thermal Comfort,29.05
26.05,77.71,32.26,79.45,27.67,45.08,21.84,6.21,1.74,1,High Heat Stress Risk,31.77
32.05,55.31,34.71,67.6,35.83,47.98,21.95,2.66,12.29,1,High Heat Stress Risk,38.05
29.11,66.48,33.17,74.33,32.32,46.0,22.21,4.06,7.85,1,High Heat Stress Risk,34.16
28.73,52.86,30.5,70.8,29.65,36.51,18.14,1.77,17.94,0,Optimal Thermal Comfort,33.13
35.23,71.47,33.68,83.02,52.08,52.59,29.27,-1.55,11.55,1,High Heat Stress Risk,40.58
24.55,70.57,29.22,77.31,24.9,34.75,18.84,4.67,6.74,0,Optimal Thermal Comfort,30.65
30.53,85.11,36.13,86.91,41.03,67.32,27.73,5.6,1.8,1,High Heat Stress Risk,34.63
27.22,59.81,32.02,74.29,28.35,42.1,18.71,4.8,14.48,0,Optimal Thermal Comfort,32.61
28.02,70.36,27.74,64.81,30.75,29.58,22.11,-0.28,-5.55,1,High Heat Stress Risk,31.5
32.81,63.23,36.2,76.57,40.2,59.55,24.88,3.39,13.34,1,High Heat Stress Risk,38.23
28.93,78.2,28.03,78.46,34.17,31.94,24.74,-0.9,0.26,1,High Heat Stress Risk,32.95
29.05,53.01,36.4,70.91,30.11,56.37,18.48,7.35,17.9,1,High Heat Stress Risk,34.19
31.08,71.31,32.78,81.02,38.22,47.79,25.26,1.7,9.71,1,High Heat Stress Risk,35.99
25.61,59.57,32.7,72.9,25.78,43.75,17.14,7.09,13.33,0,Optimal Thermal Comfort,29.66
23.81,61.2,30.19,70.31,23.84,35.58,15.88,6.38,9.11,0,Optimal Thermal Comfort,29.11
23.03,63.15,25.16,58.5,23.04,25.26,15.63,2.13,-4.65,0,Optimal Thermal Comfort,25.46
19.53,65.15,21.12,67.2,19.24,21.04,12.8,1.59,2.05,0,Optimal Thermal Comfort,23.1
34.81,60.55,39.82,74.09,44.75,75.12,26.03,5.01,13.54,1,High Heat Stress Risk,40.54
22.81,64.68,25.07,74.43,22.84,25.58,15.8,2.26,9.75,0,Optimal Thermal Comfort,25.69
26.16,81.73,30.59,99.0,28.06,46.57,22.78,4.43,17.27,1,High Heat Stress Risk,30.9
25.95,74.32,29.04,85.84,26.54,36.19,21.02,3.09,11.52,0,Optimal Thermal Comfort,29.14
28.17,72.86,28.27,74.11,31.41,31.82,22.83,0.1,1.25,1,High Heat Stress Risk,32.44
30.1,56.31,29.17,58.84,32.3,31.14,20.43,-0.93,2.53,1,High Heat Stress Risk,33.41
30.27,50.88,34.99,60.16,31.6,45.1,18.95,4.72,9.28,1,High Heat Stress Risk,35.86
24.78,73.94,27.69,65.09,25.24,29.53,19.81,2.91,-8.85,0,Optimal Thermal Comfort,28.24
26.36,72.95,29.29,94.0,27.99,39.21,21.11,2.93,21.05,0,Optimal Thermal Comfort,30.42
28.07,80.41,33.87,92.22,32.34,59.26,24.37,5.8,11.81,1,High Heat Stress Risk,33.37
26.05,54.45,32.95,72.15,26.13,44.25,16.14,6.9,17.7,0,Optimal Thermal Comfort,30.41
33.11,59.13,36.68,55.78,39.48,47.93,24.04,3.57,-3.35,1,High Heat Stress Risk,38.57
28.87,41.51,32.28,59.34,28.61,37.53,14.47,3.41,17.83,0,Optimal Thermal Comfort,32.58
29.79,57.09,35.14,82.33,31.9,58.78,20.36,5.35,25.24,1,High Heat Stress Risk,35.53
29.52,74.46,30.6,73.05,34.89,37.41,24.49,1.08,-1.41,1,High Heat Stress Risk,35.43
31.46,56.17,36.17,70.45,34.84,55.12,21.65,4.71,14.28,1,High Heat Stress Risk,38.98
27.69,70.01,33.16,78.51,30.08,48.01,21.71,5.47,8.5,1,High Heat Stress Risk,32.73
22.07,59.62,27.84,56.54,21.89,28.87,13.84,5.77,-3.08,0,Optimal Thermal Comfort,26.84
28.52,66.05,28.26,78.25,31.1,32.46,21.55,-0.26,12.2,1,High Heat Stress Risk,31.42
24.52,47.65,26.97,62.41,24.27,28.22,12.66,2.45,14.76,0,Optimal Thermal Comfort,29.69
24.99,63.07,27.17,67.06,25.19,28.88,17.46,2.18,3.99,0,Optimal Thermal Comfort,29.65
29.23,24.61,33.66,41.86,27.79,35.32,6.93,4.43,17.25,1,High Heat Stress Risk,33.92
31.71,59.66,37.01,55.66,36.31,48.88,22.88,5.3,-4.0,1,High Heat Stress Risk,38.19
27.08,41.62,34.72,38.91,27.01,36.39,12.91,7.64,-2.71,0,Optimal Thermal Comfort,32.1
28.17,77.07,31.24,86.6,32.06,44.26,23.76,3.07,9.53,1,High Heat Stress Risk,32.51
33.47,71.72,36.52,80.41,45.8,64.02,27.64,3.05,8.69,1,High Heat Stress Risk,39.3
27.91,67.83,34.76,70.96,30.22,50.0,21.4,6.85,3.13,1,High Heat Stress Risk,32.33
36.89,81.01,41.77,95.58,66.37,115.73,33.08,4.88,14.57,1,High Heat Stress Risk,43.92
29.15,50.14,36.26,62.62,29.87,50.5,17.69,7.11,12.48,1,High Heat Stress Risk,33.8
20.31,83.84,25.17,98.78,20.59,26.32,17.48,4.86,14.94,1,High Heat Stress Risk,23.3
29.86,73.65,31.4,81.23,35.58,42.71,24.63,1.54,7.58,1,High Heat Stress Risk,33.89
28.45,59.04,29.58,72.06,30.01,34.49,19.66,1.13,13.02,1,High Heat Stress Risk,33.46
31.9,76.2,32.53,81.35,42.46,46.97,27.17,0.63,5.15,1,High Heat Stress Risk,36.32
29.56,48.17,35.28,72.07,30.16,52.64,17.43,5.72,23.9,1,High Heat Stress Risk,33.84
26.47,51.69,33.41,54.1,26.52,38.45,15.71,6.94,2.41,0,Optimal Thermal Comfort,31.03
22.35,54.39,30.8,78.68,22.06,39.77,12.69,8.45,24.29,0,Optimal Thermal Comfort,26.95
26.21,55.39,32.34,64.15,26.33,39.27,16.55,6.13,8.76,0,Optimal Thermal Comfort,30.18
23.77,48.79,30.64,46.98,23.48,31.5,12.34,6.87,-1.81,0,Optimal Thermal Comfort,27.5
24.79,77.29,27.66,96.05,25.34,33.64,20.54,2.87,18.76,1,High Heat Stress Risk,30.52
29.24,58.76,30.78,68.21,31.24,36.51,20.32,1.54,9.45,1,High Heat Stress Risk,33.21
33.35,66.41,39.5,81.29,43.01,81.0,26.22,6.15,14.88,1,High Heat Stress Risk,39.03
28.5,54.87,33.66,72.55,29.57,46.87,18.53,5.16,17.68,0,Optimal Thermal Comfort,33.27
22.46,39.24,26.9,50.28,21.79,27.34,7.9,4.44,11.04,0,Optimal Thermal Comfort,26.18
28.69,65.38,33.78,69.43,31.31,45.75,21.54,5.09,4.05,1,High Heat Stress Risk,34.22
31.55,38.1,36.49,53.91,31.35,46.36,15.52,4.94,15.81,1,High Heat Stress Risk,37.73
24.68,61.14,31.84,69.65,24.8,39.82,16.68,7.16,8.51,0,Optimal Thermal Comfort,29.23
26.49,44.9,33.67,58.54,26.37,40.7,13.54,7.18,13.64,0,Optimal Thermal Comfort,30.61
27.06,86.84,32.51,79.19,30.57,45.88,24.67,5.45,-7.65,1,High Heat Stress Risk,32.89
24.02,73.39,30.16,85.24,24.39,39.77,18.96,6.14,11.85,0,Optimal Thermal Comfort,28.47
29.46,63.32,34.85,67.03,32.43,48.16,21.74,5.39,3.71,1,High Heat Stress Risk,35.99
26.54,77.8,29.68,98.7,28.6,42.29,22.34,3.14,20.9,1,High Heat Stress Risk,29.31
28.59,51.42,34.53,64.59,29.3,45.84,17.58,5.94,13.17,0,Optimal Thermal Comfort,33.92
23.63,68.79,24.62,79.09,23.84,25.2,17.55,0.99,10.3,0,Optimal Thermal Comfort,28.76
25.34,64.5,31.96,76.64,25.61,42.83,18.15,6.62,12.14,0,Optimal Thermal Comfort,29.87
29.75,65.3,31.2,66.31,33.41,37.02,22.52,1.45,1.01,1,High Heat Stress Risk,34.26
25.58,77.9,30.44,98.58,26.23,45.69,21.43,4.86,20.68,1,High Heat Stress Risk,30.37
33.56,71.16,35.82,94.59,45.84,72.13,27.6,2.26,23.43,1,High Heat Stress Risk,38.51
25.48,65.61,30.95,77.06,25.8,39.7,18.56,5.47,11.45,0,Optimal Thermal Comfort,29.89
27.85,41.31,31.98,61.74,27.62,37.56,13.49,4.13,20.43,0,Optimal Thermal Comfort,32.39
30.54,50.0,31.08,54.23,31.87,33.64,18.92,0.54,4.23,1,High Heat Stress Risk,34.73
21.61,60.47,26.78,62.99,21.41,28.0,13.62,5.17,2.52,0,Optimal Thermal Comfort,26.55
20.31,63.17,23.18,71.97,20.05,23.43,13.07,2.87,8.8,0,Optimal Thermal Comfort,24.13
21.2,47.87,27.43,59.63,20.63,28.61,9.71,6.23,11.76,0,Optimal Thermal Comfort,25.5
31.8,92.15,36.0,97.69,49.1,76.07,30.36,4.2,5.54,1,High Heat Stress Risk,37.81
24.9,80.95,30.01,93.49,25.56,41.92,21.4,5.11,12.54,1,High Heat Stress Risk,29.2
36.72,69.53,38.72,80.32,56.72,75.51,30.21,2.0,10.79,1,High Heat Stress Risk,41.95
24.86,62.9,27.7,63.91,25.04,29.42,17.3,2.84,1.01,0,Optimal Thermal Comfort,28.56
27.7,59.35,30.85,71.74,28.95,37.72,19.04,3.15,12.39,0,Optimal Thermal Comfort,32.33
32.86,50.1,39.03,65.08,36.04,62.92,21.07,6.17,14.98,1,High Heat Stress Risk,37.92
34.62,62.97,42.68,72.75,45.33,89.52,26.51,8.06,9.78,1,High Heat Stress Risk,40.65
34.83,65.22,37.18,82.37,47.13,69.06,27.31,2.35,17.15,1,High Heat Stress Risk,40.02
31.59,46.48,38.27,45.85,32.88,47.02,18.7,6.68,-0.63,1,High Heat Stress Risk,38.92
30.89,66.18,30.1,78.19,36.22,37.46,23.83,-0.79,12.01,1,High Heat Stress Risk,33.32
29.25,60.06,30.7,59.78,31.47,34.17,20.68,1.45,-0.28,1,High Heat Stress Risk,33.72
